case_name,navigation_ratio,missile_speed_mps,target_speed_mps,max_required_overload_g,max_actual_overload_g,miss_distance_m,intercepted,flight_time_s,noise_std_radps,target_normal_g,saturation_ratio,launch_radius_m,launch_angle_deg
"r=2375,q=130",4.0,500.0,400.0,12.781749,10.0,0.079973,True,19.07,0.0,0.0,0.041426,2375,130
"r=2375,q=135",4.0,500.0,400.0,10.548607,10.0,0.497635,False,20.0,0.0,0.0,0.008496,2375,135
"r=2375,q=140",4.0,500.0,400.0,8.548082,8.548082,0.41945,False,20.9,0.0,0.0,0.0,2375,140
"r=2375,q=145",4.0,500.0,400.0,6.790645,6.790645,0.005895,True,21.66,0.0,0.0,0.0,2375,145
"r=2375,q=150",4.0,500.0,400.0,5.275555,5.275555,0.068759,True,22.3,0.0,0.0,0.0,2375,150
"r=2375,q=155",4.0,500.0,400.0,3.991293,3.991293,0.258372,False,22.82,0.0,0.0,0.0,2375,155
"r=2375,q=160",4.0,500.0,400.0,2.916349,2.916349,0.046494,True,23.18,0.0,0.0,0.0,2375,160
"r=2375,q=165",4.0,500.0,400.0,2.020336,2.020336,0.373985,False,23.46,0.0,0.0,0.0,2375,165
"r=2375,q=170",4.0,500.0,400.0,1.265397,1.265397,0.075862,True,23.62,0.0,0.0,0.0,2375,170
"r=2375,q=175",4.0,500.0,400.0,0.607844,0.607844,0.142226,False,23.73,0.0,0.0,0.0,2375,175
"r=2375,q=180",4.0,500.0,400.0,0.0,0.0,0.0,True,23.75,0.0,0.0,0.0,2375,180
"r=2375,q=185",4.0,500.0,400.0,0.607844,0.607844,0.142226,False,23.73,0.0,0.0,0.0,2375,185
"r=2375,q=190",4.0,500.0,400.0,1.265397,1.265397,0.075862,True,23.62,0.0,0.0,0.0,2375,190
"r=2375,q=195",4.0,500.0,400.0,2.020336,2.020336,0.373985,False,23.46,0.0,0.0,0.0,2375,195
"r=2375,q=200",4.0,500.0,400.0,2.916349,2.916349,0.046494,True,23.18,0.0,0.0,0.0,2375,200
"r=2375,q=205",4.0,500.0,400.0,3.991293,3.991293,0.258372,False,22.82,0.0,0.0,0.0,2375,205
"r=2375,q=210",4.0,500.0,400.0,5.275555,5.275555,0.068759,True,22.3,0.0,0.0,0.0,2375,210
"r=2375,q=215",4.0,500.0,400.0,6.790645,6.790645,0.005895,True,21.66,0.0,0.0,0.0,2375,215
"r=2375,q=220",4.0,500.0,400.0,8.548082,8.548082,0.41945,False,20.9,0.0,0.0,0.0,2375,220
"r=2375,q=225",4.0,500.0,400.0,10.548607,10.0,0.497635,False,20.0,0.0,0.0,0.008496,2375,225
"r=2375,q=230",4.0,500.0,400.0,12.781749,10.0,0.079973,True,19.07,0.0,0.0,0.041426,2375,230
"r=2375,q=235",4.0,500.0,400.0,15.225758,10.0,0.015563,True,18.18,0.0,0.0,0.077558,2375,235
"r=2375,q=240",4.0,500.0,400.0,17.847919,10.0,0.003935,True,17.33,0.0,0.0,0.117138,2375,240
"r=2375,q=245",4.0,500.0,400.0,20.605223,10.0,0.288059,False,16.55,0.0,0.0,0.161836,2375,245
"r=2375,q=250",4.0,500.0,400.0,23.445404,10.0,0.330693,False,15.84,0.0,0.0,0.211987,2375,250
"r=2375,q=255",4.0,500.0,400.0,26.308277,10.0,0.40766,False,15.25,0.0,0.0,0.2654,2375,255
"r=2375,q=260",4.0,500.0,400.0,29.127378,10.0,0.293,False,14.83,0.0,0.0,0.318059,2375,260
"r=2375,q=265",4.0,500.0,400.0,31.833376,10.0,0.257301,False,14.69,0.0,0.0,0.355102,2375,265
"r=2375,q=270",4.0,500.0,400.0,35.291816,10.0,761.923283,False,8.42,0.0,0.0,0.613286,2375,270
"r=2375,q=275",4.0,500.0,400.0,40.473845,10.0,852.223335,False,5.63,0.0,0.0,0.842199,2375,275
"r=2375,q=280",4.0,500.0,400.0,47.448627,10.0,842.04792,False,4.83,0.0,0.0,0.902893,2375,280
"r=2375,q=285",4.0,500.0,400.0,56.271422,10.0,806.348579,False,4.37,0.0,0.0,0.929224,2375,285
"r=2375,q=290",4.0,500.0,400.0,67.188364,10.0,757.296056,False,4.05,0.0,0.0,0.945813,2375,290
"r=2375,q=295",4.0,500.0,400.0,80.70091,10.0,699.562153,False,3.81,0.0,0.0,0.958115,2375,295
"r=2375,q=300",4.0,500.0,400.0,97.643802,10.0,635.540862,False,3.62,0.0,0.0,0.964187,2375,300
"r=2375,q=305",4.0,500.0,400.0,119.378712,10.0,566.693136,False,3.46,0.0,0.0,0.971182,2375,305
"r=2375,q=310",4.0,500.0,400.0,148.174431,10.0,493.994219,False,3.33,0.0,0.0,0.976048,2375,310
"r=2375,q=315",4.0,500.0,400.0,188.121621,10.0,418.140586,False,3.22,0.0,0.0,0.978328,2375,315
"r=2375,q=320",4.0,500.0,400.0,247.292205,10.0,339.712658,False,3.12,0.0,0.0,0.980831,2375,320
"r=2375,q=325",4.0,500.0,400.0,344.270345,10.0,259.109769,False,3.03,0.0,0.0,0.983553,2375,325
"r=2375,q=330",4.0,500.0,400.0,533.10205,10.0,176.750251,False,2.95,0.0,0.0,0.986486,2375,330
"r=2375,q=335",4.0,500.0,400.0,1064.753157,10.0,92.962356,False,2.87,0.0,0.0,0.993056,2375,335
"r=2375,q=340",4.0,500.0,400.0,10594.071665,10.0,8.147672,False,2.8,0.0,0.0,0.996441,2375,340
"r=2375,q=345",4.0,500.0,400.0,15.759671,10.0,0.34453,False,2.73,0.0,0.0,0.339416,2375,345
"r=2375,q=350",4.0,500.0,400.0,10.663655,10.0,3.006017,False,2.68,0.0,0.0,0.033457,2375,350
"r=2375,q=355",4.0,500.0,400.0,5.379465,5.379465,2.289242,False,2.66,0.0,0.0,0.0,2375,355
"r=2500,q=0",4.0,500.0,400.0,0.0,0.0,2.0,False,2.79,0.0,0.0,0.0,2500,0
"r=2500,q=5",4.0,500.0,400.0,5.110492,5.110492,2.880914,False,2.8,0.0,0.0,0.0,2500,5
"r=2500,q=10",4.0,500.0,400.0,10.130472,10.0,3.616265,False,2.82,0.0,0.0,0.007067,2500,10
"r=2500,q=15",4.0,500.0,400.0,14.971687,10.0,1.928873,False,2.87,0.0,0.0,0.28125,2500,15
"r=2500,q=20",4.0,500.0,400.0,19.550332,10.0,0.853834,False,2.95,0.0,0.0,0.746622,2500,20
"r=2500,q=25",4.0,500.0,400.0,1270.173315,10.0,76.585716,False,3.03,0.0,0.0,0.993421,2500,25
"r=2500,q=30",4.0,500.0,400.0,563.007198,10.0,164.050283,False,3.11,0.0,0.0,0.990385,2500,30
"r=2500,q=35",4.0,500.0,400.0,348.939599,10.0,249.84421,False,3.2,0.0,0.0,0.987539,2500,35
"r=2500,q=40",4.0,500.0,400.0,245.336165,10.0,333.687707,False,3.3,0.0,0.0,0.984894,2500,40
"r=2500,q=45",4.0,500.0,400.0,184.007384,10.0,415.139222,False,3.41,0.0,0.0,0.982456,2500,45
"r=2500,q=50",4.0,500.0,400.0,143.419403,10.0,493.630896,False,3.54,0.0,0.0,0.977465,2500,50
"r=2500,q=55",4.0,500.0,400.0,114.549336,10.0,568.52481,False,3.69,0.0,0.0,0.972973,2500,55
"r=2500,q=60",4.0,500.0,400.0,92.97777,10.0,638.93881,False,3.87,0.0,0.0,0.966495,2500,60
"r=2500,q=65",4.0,500.0,400.0,76.291806,10.0,703.60596,False,4.09,0.0,0.0,0.958537,2500,65
"r=2500,q=70",4.0,500.0,400.0,63.078319,10.0,760.563479,False,4.38,0.0,0.0,0.94533,2500,70
"r=2500,q=75",4.0,500.0,400.0,52.490595,10.0,806.307247,False,4.77,0.0,0.0,0.926778,2500,75
"r=2500,q=80",4.0,500.0,400.0,44.052868,10.0,833.065661,False,5.39,0.0,0.0,0.887037,2500,80
"r=2500,q=85",4.0,500.0,400.0,37.584633,10.0,812.991053,False,6.73,0.0,0.0,0.780415,2500,85
"r=2500,q=90",4.0,500.0,400.0,33.072674,10.0,0.061328,True,14.82,0.0,0.0,0.377868,2500,90
"r=2500,q=95",4.0,500.0,400.0,30.240228,10.0,0.331849,False,14.77,0.0,0.0,0.35724,2500,95
"r=2500,q=100",4.0,500.0,400.0,27.671009,10.0,0.388115,False,15.13,0.0,0.0,0.304491,2500,100
"r=2500,q=105",4.0,500.0,400.0,24.992863,10.0,0.365705,False,15.7,0.0,0.0,0.247613,2500,105
"r=2500,q=110",4.0,500.0,400.0,22.273133,10.0,0.401556,False,16.42,0.0,0.0,0.194157,2500,110
"r=2500,q=115",4.0,500.0,400.0,19.574962,10.0,0.307784,False,17.24,0.0,0.0,0.146087,2500,115
"r=2500,q=120",4.0,500.0,400.0,16.955523,10.0,0.413325,False,18.13,0.0,0.0,0.103638,2500,120
"r=2500,q=125",4.0,500.0,400.0,14.46447,10.0,0.482019,False,19.07,0.0,0.0,0.065514,2500,125
"r=2500,q=130",4.0,500.0,400.0,12.142661,10.0,0.118268,False,20.05,0.0,0.0,0.031406,2500,130
"r=2500,q=135",4.0,500.0,400.0,10.021176,10.0,0.196795,False,21.05,0.0,0.0,0.000475,2500,135
"r=2500,q=140",4.0,500.0,400.0,8.120678,8.120678,0.377544,False,22.0,0.0,0.0,0.0,2500,140
"r=2500,q=145",4.0,500.0,400.0,6.451113,6.451113,0.038856,True,22.8,0.0,0.0,0.0,2500,145
"r=2500,q=150",4.0,500.0,400.0,5.011778,5.011778,0.32069,False,23.49,0.0,0.0,0.0,2500,150
"r=2500,q=155",4.0,500.0,400.0,3.791729,3.791729,0.288799,False,24.02,0.0,0.0,0.0,2500,155
"r=2500,q=160",4.0,500.0,400.0,2.770531,2.770531,0.03837,True,24.4,0.0,0.0,0.0,2500,160
"r=2500,q=165",4.0,500.0,400.0,1.919319,1.919319,0.034028,True,24.68,0.0,0.0,0.0,2500,165
"r=2500,q=170",4.0,500.0,400.0,1.202127,1.202127,0.398508,False,24.88,0.0,0.0,0.0,2500,170
"r=2500,q=175",4.0,500.0,400.0,0.577452,0.577452,0.307043,False,24.98,0.0,0.0,0.0,2500,175
"r=2500,q=180",4.0,500.0,400.0,0.0,0.0,0.0,True,25.0,0.0,0.0,0.0,2500,180
"r=2500,q=185",4.0,500.0,400.0,0.577452,0.577452,0.307043,False,24.98,0.0,0.0,0.0,2500,185
"r=2500,q=190",4.0,500.0,400.0,1.202127,1.202127,0.398508,False,24.88,0.0,0.0,0.0,2500,190
"r=2500,q=195",4.0,500.0,400.0,1.919319,1.919319,0.034028,True,24.68,0.0,0.0,0.0,2500,195
"r=2500,q=200",4.0,500.0,400.0,2.770531,2.770531,0.03837,True,24.4,0.0,0.0,0.0,2500,200
"r=2500,q=205",4.0,500.0,400.0,3.791729,3.791729,0.288799,False,24.02,0.0,0.0,0.0,2500,205
"r=2500,q=210",4.0,500.0,400.0,5.011778,5.011778,0.32069,False,23.49,0.0,0.0,0.0,2500,210
"r=2500,q=215",4.0,500.0,400.0,6.451113,6.451113,0.038856,True,22.8,0.0,0.0,0.0,2500,215
"r=2500,q=220",4.0,500.0,400.0,8.120678,8.120678,0.377544,False,22.0,0.0,0.0,0.0,2500,220
"r=2500,q=225",4.0,500.0,400.0,10.021176,10.0,0.196795,False,21.05,0.0,0.0,0.000475,2500,225
"r=2500,q=230",4.0,500.0,400.0,12.142661,10.0,0.118268,False,20.05,0.0,0.0,0.031406,2500,230
"r=2500,q=235",4.0,500.0,400.0,14.46447,10.0,0.482019,False,19.07,0.0,0.0,0.065514,2500,235
"r=2500,q=240",4.0,500.0,400.0,16.955523,10.0,0.413325,False,18.13,0.0,0.0,0.103638,2500,240
"r=2500,q=245",4.0,500.0,400.0,19.574962,10.0,0.307784,False,17.24,0.0,0.0,0.146087,2500,245
"r=2500,q=250",4.0,500.0,400.0,22.273133,10.0,0.401556,False,16.42,0.0,0.0,0.194157,2500,250
"r=2500,q=255",4.0,500.0,400.0,24.992863,10.0,0.365705,False,15.7,0.0,0.0,0.247613,2500,255
"r=2500,q=260",4.0,500.0,400.0,27.671009,10.0,0.388115,False,15.13,0.0,0.0,0.304491,2500,260
"r=2500,q=265",4.0,500.0,400.0,30.240228,10.0,0.331849,False,14.77,0.0,0.0,0.35724,2500,265
"r=2500,q=270",4.0,500.0,400.0,33.072674,10.0,0.061328,True,14.82,0.0,0.0,0.377868,2500,270
"r=2500,q=275",4.0,500.0,400.0,37.584633,10.0,812.991053,False,6.73,0.0,0.0,0.780415,2500,275
"r=2500,q=280",4.0,500.0,400.0,44.052868,10.0,833.065661,False,5.39,0.0,0.0,0.887037,2500,280
"r=2500,q=285",4.0,500.0,400.0,52.490595,10.0,806.307247,False,4.77,0.0,0.0,0.926778,2500,285
"r=2500,q=290",4.0,500.0,400.0,63.078319,10.0,760.563479,False,4.38,0.0,0.0,0.94533,2500,290
"r=2500,q=295",4.0,500.0,400.0,76.291806,10.0,703.60596,False,4.09,0.0,0.0,0.958537,2500,295
"r=2500,q=300",4.0,500.0,400.0,92.97777,10.0,638.93881,False,3.87,0.0,0.0,0.966495,2500,300
"r=2500,q=305",4.0,500.0,400.0,114.549336,10.0,568.52481,False,3.69,0.0,0.0,0.972973,2500,305
"r=2500,q=310",4.0,500.0,400.0,143.419403,10.0,493.630896,False,3.54,0.0,0.0,0.977465,2500,310
"r=2500,q=315",4.0,500.0,400.0,184.007384,10.0,415.139222,False,3.41,0.0,0.0,0.982456,2500,315
"r=2500,q=320",4.0,500.0,400.0,245.336165,10.0,333.687707,False,3.3,0.0,0.0,0.984894,2500,320
"r=2500,q=325",4.0,500.0,400.0,348.939599,10.0,249.84421,False,3.2,0.0,0.0,0.987539,2500,325
"r=2500,q=330",4.0,500.0,400.0,563.007198,10.0,164.050283,False,3.11,0.0,0.0,0.990385,2500,330
"r=2500,q=335",4.0,500.0,400.0,1270.173315,10.0,76.585716,False,3.03,0.0,0.0,0.993421,2500,335
"r=2500,q=340",4.0,500.0,400.0,19.550332,10.0,0.853834,False,2.95,0.0,0.0,0.746622,2500,340
"r=2500,q=345",4.0,500.0,400.0,14.971687,10.0,1.928873,False,2.87,0.0,0.0,0.28125,2500,345
"r=2500,q=350",4.0,500.0,400.0,10.130472,10.0,3.616265,False,2.82,0.0,0.0,0.007067,2500,350
"r=2500,q=355",4.0,500.0,400.0,5.110492,5.110492,2.880914,False,2.8,0.0,0.0,0.0,2500,355
